0.256625,0.284793,0.809791,0.592289,0.141280,0.682003,0.112969,0.941924,0.523411,0.516256,0.227652
0.421529,0.510018,0.875411,0.150476,0.370449,0.260884,0.963196,0.279747,0.114327,0.623512,0.609419
0.886017,0.487270,0.950422,0.348929,0.203476,0.090359,0.336799,0.346111,0.565055,0.343929,0.637092
0.807460,0.268763,0.542391,0.484922,0.255518,0.331593,0.889343,0.515084,0.218515,0.607467,0.668284
0.572477,0.230222,0.183440,0.575729,0.848803,0.473160,0.870110,0.898332,0.005074,0.371622,0.856210
0.881040,0.500394,0.449343,0.982411,0.173662,0.482139,0.087983,0.622419,0.773737,0.732292,0.502697
0.761656,0.083710,0.857839,0.231497,0.957826,0.111071,0.394649,0.348108,0.450586,0.067282,0.180184
0.365814,0.687634,0.532224,0.230503,0.472666,0.868156,0.191470,0.222592,0.836462,0.581891,0.383268
0.263032,0.578441,0.853170,0.642095,0.894368,0.917940,0.581965,0.650548,0.463422,0.257191,0.791356
0.406640,0.370892,0.917805,0.234183,0.011600,0.821489,0.685271,0.986672,0.302177,0.250410,0.666430
0.202446,0.413545,0.353619,0.665496,0.991872,0.387018,0.951176,0.779956,0.739205,0.493097,0.264802
0.937492,0.684018,0.539356,0.335600,0.064314,0.659772,0.791177,0.980226,0.720650,0.173760,0.013063
0.856199,0.774976,0.147005,0.598304,0.291150,0.437284,0.030718,0.197152,0.147221,0.241016,0.140037
0.977310,0.438490,0.238011,0.407705,0.001495,0.078718,0.270366,0.507833,0.215293,0.138028,0.895527
0.144157,0.202563,0.122142,0.710441,0.997592,0.679979,0.122923,0.351137,0.478928,0.574958,0.125555
0.822656,0.082794,0.663558,0.205143,0.015877,0.322752,0.391075,0.866178,0.173280,0.965439,0.396400
0.087156,0.102315,0.474162,0.697935,0.215082,0.987628,0.644666,0.338676,0.299709,0.985635,0.629643
0.523604,0.387953,0.706788,0.776906,0.906107,0.158763,0.854622,0.618987,0.873613,0.426272,0.844252
0.736723,0.535376,0.839122,0.731419,0.640189,0.874447,0.618880,0.540780,0.953416,0.650661,0.713717
0.602560,0.814893,0.582030,0.078762,0.840947,0.191701,0.323779,0.410076,0.657349,0.377757,0.882503
0.744553,0.163866,0.300183,0.148432,0.329939,0.889974,0.897885,0.429395,0.163175,0.737118,0.160558
0.463096,0.750866,0.991974,0.760250,0.851554,0.025256,0.922410,0.222789,0.523567,0.472058,0.026382
0.322079,0.299068,0.944076,0.186404,0.211528,0.467159,0.410275,0.674966,0.692997,0.101710,0.985628
0.708742,0.391560,0.877249,0.513675,0.125781,0.873807,0.225800,0.861336,0.962194,0.747763,0.235897
0.320770,0.428517,0.322404,0.837192,0.921643,0.902781,0.973546,0.939451,0.216824,0.064498,0.139937
0.234292,0.713597,0.630902,0.938379,0.458969,0.888116,0.958432,0.655289,0.157060,0.216457,0.593990
0.341890,0.088010,0.328111,0.454481,0.978091,0.847627,0.819297,0.143860,0.920602,0.851231,0.099715
0.107414,0.831059,0.398583,0.388501,0.961578,0.022513,0.766768,0.421923,0.271887,0.043272,0.078784
0.906718,0.452918,0.051877,0.685276,0.424190,0.395385,0.848060,0.394298,0.709709,0.011059,0.207614
0.126954,0.841198,0.991798,0.461150,0.518029,0.757538,0.656630,0.213186,0.006336,0.215061,0.149347
0.108365,0.455858,0.293730,0.071707,0.496709,0.635392,0.861993,0.642952,0.762004,0.543396,0.968070
0.674775,0.720384,0.644346,0.778900,0.305483,0.643821,0.429081,0.861894,0.947372,0.634280,0.807431
0.688877,0.173899,0.253804,0.308394,0.609454,0.585967,0.503721,0.977921,0.723975,0.266829,0.986751
0.506531,0.541117,0.403108,0.571937,0.451928,0.750626,0.975499,0.438918,0.773642,0.690347,0.155000
0.842734,0.311790,0.533036,0.178166,0.126246,0.276320,0.646162,0.417117,0.278289,0.966452,0.630452
0.531761,0.427558,0.204926,0.101364,0.335127,0.225466,0.087163,0.195864,0.135845,0.711407,0.706903
0.852438,0.301089,0.569493,0.673753,0.205995,0.171957,0.731381,0.981745,0.967645,0.830808,0.475103
0.795525,0.991723,0.889085,0.383093,0.155032,0.958033,0.798619,0.119800,0.270348,0.398859,0.735029
0.874451,0.494575,0.676905,0.851960,0.395754,0.748813,0.505466,0.216420,0.679168,0.848202,0.325646
0.441878,0.255114,0.346333,0.590227,0.563052,0.445785,0.943752,0.807665,0.478299,0.679471,0.242081
0.406316,0.190863,0.577323,0.843785,0.650916,0.790221,0.282189,0.830259,0.709004,0.592795,0.478157
0.579906,0.085966,0.972509,0.484196,0.564861,0.257613,0.510082,0.928566,0.663696,0.764316,0.332531
0.519777,0.084826,0.887211,0.652045,0.125648,0.726323,0.676017,0.958541,0.353675,0.669713,0.563788
0.285982,0.012487,0.037273,0.804067,0.024147,0.683965,0.882879,0.804847,0.905868,0.437758,0.590126
0.926215,0.464618,0.444916,0.659121,0.936194,0.175996,0.674393,0.009836,0.640910,0.518103,0.679507
0.098281,0.293328,0.038198,0.368862,0.274553,0.052760,0.748904,0.164742,0.652691,0.777775,0.985730
0.871085,0.866157,0.609622,0.663130,0.551590,0.785143,0.331019,0.484735,0.102465,0.825045,0.139591
0.447323,0.365480,0.060833,0.145552,0.187764,0.030438,0.272105,0.001197,0.062577,0.859697,0.084535
0.505926,0.800573,0.674958,0.632838,0.989953,0.775888,0.700206,0.118704,0.376528,0.504475,0.686408
0.016820,0.353911,0.214590,0.248912,0.308597,0.593019,0.277960,0.466174,0.038522,0.772601,0.838749
0.952384,0.701888,0.313154,0.090958,0.146220,0.255457,0.473256,0.293388,0.975648,0.757939,0.335960
0.920400,0.387037,0.861653,0.078384,0.108647,0.598606,0.677782,0.938701,0.226889,0.134699,0.017550
0.861079,0.304313,0.715552,0.074856,0.237928,0.140929,0.029538,0.048504,0.069979,0.575984,0.220260
0.204056,0.492528,0.670501,0.433754,0.465940,0.045008,0.070624,0.617119,0.685874,0.771636,0.055448
0.266442,0.361636,0.597093,0.062524,0.167007,0.496454,0.801220,0.829874,0.710491,0.420878,0.961763
0.727079,0.815155,0.843678,0.459216,0.830269,0.808025,0.233469,0.113803,0.851433,0.972516,0.827545
0.546347,0.092200,0.143549,0.412763,0.141041,0.328091,0.462128,0.411080,0.368999,0.528330,0.059554
0.598482,0.330252,0.649158,0.047937,0.969240,0.403423,0.674682,0.589479,0.472367,0.986128,0.885285
0.365274,0.694468,0.814453,0.870767,0.526746,0.517079,0.843891,0.441312,0.137666,0.494590,0.840402
0.103805,0.280014,0.241196,0.933537,0.234365,0.831312,0.287503,0.341622,0.798286,0.721877,0.112715
0.083624,0.000815,0.555986,0.839173,0.767998,0.694053,0.302475,0.320739,0.548809,0.823690,0.169656
0.740687,0.184965,0.853933,0.426387,0.636771,0.003524,0.575972,0.838459,0.253452,0.456523,0.084953
0.925112,0.470985,0.837683,0.538545,0.586870,0.550412,0.607335,0.846385,0.406399,0.994623,0.489952
0.447612,0.470966,0.254085,0.473494,0.102994,0.607724,0.802224,0.743960,0.389740,0.682350,0.346789
0.773776,0.261275,0.002869,0.937482,0.682041,0.072251,0.427504,0.239079,0.441273,0.054605,0.179910
0.932883,0.057878,0.490469,0.145406,0.880051,0.242184,0.967880,0.766200,0.509480,0.611284,0.486727
0.861810,0.799461,0.688443,0.655779,0.011489,0.665106,0.466087,0.917151,0.701092,0.545231,0.291893
0.666038,0.863808,0.179515,0.141312,0.262062,0.212534,0.889597,0.786245,0.041190,0.595060,0.204184
0.512994,0.464118,0.166002,0.405635,0.272315,0.354726,0.917895,0.085983,0.303506,0.208628,0.083707
0.742378,0.374247,0.427037,0.182564,0.658379,0.036307,0.264435,0.969881,0.482647,0.075667,0.608045
0.159216,0.914241,0.932425,0.806806,0.658804,0.633623,0.255441,0.420144,0.740318,0.102455,0.907939
0.349303,0.764432,0.137469,0.173804,0.547646,0.220100,0.852612,0.115999,0.993201,0.899822,0.083640
0.602930,0.431963,0.150142,0.099369,0.549822,0.086057,0.670183,0.139446,0.708818,0.091242,0.313284
0.957634,0.199850,0.352272,0.606096,0.687417,0.808042,0.406619,0.145404,0.891598,0.179003,0.691305
0.554891,0.705302,0.134097,0.680510,0.164979,0.886104,0.763303,0.231220,0.844499,0.355276,0.264509
0.562302,0.554051,0.049089,0.438898,0.083940,0.556811,0.352416,0.004680,0.287417,0.122110,0.735293
0.386887,0.602661,0.925008,0.478890,0.414753,0.637950,0.036543,0.262993,0.807478,0.866430,0.191543
0.548360,0.496415,0.250891,0.693799,0.654215,0.738447,0.417521,0.388586,0.066925,0.428396,0.518413
0.954519,0.286600,0.943191,0.501770,0.033930,0.183169,0.419367,0.032329,0.132876,0.033584,0.903951
0.438569,0.582091,0.594010,0.546228,0.555659,0.365682,0.147948,0.627217,0.178794,0.843913,0.173602
0.426297,0.946701,0.839827,0.732015,0.455950,0.595531,0.675450,0.297201,0.702706,0.042335,0.635701
0.384507,0.615403,0.426142,0.881454,0.135108,0.585888,0.169353,0.696657,0.317658,0.974845,0.336914
0.228704,0.143036,0.753453,0.612805,0.794522,0.545280,0.906453,0.787463,0.081661,0.067864,0.692672
0.900415,0.031116,0.839100,0.751675,0.022200,0.418330,0.940896,0.161271,0.349967,0.318826,0.575156
0.622602,0.286399,0.310415,0.942241,0.543813,0.308155,0.137530,0.876073,0.760015,0.609579,0.035807
0.863522,0.925133,0.331255,0.415268,0.599103,0.179450,0.164490,0.016084,0.066099,0.413513,0.051643
0.322873,0.342381,0.821588,0.375901,0.167911,0.679746,0.114415,0.266331,0.151119,0.650291,0.545181
0.599386,0.699779,0.528083,0.074266,0.006317,0.845575,0.861006,0.520105,0.210478,0.691200,0.959527
0.732478,0.200102,0.433543,0.089210,0.923652,0.590269,0.667738,0.681566,0.740196,0.945548,0.050419
0.046402,0.178226,0.451668,0.881653,0.736080,0.163537,0.676306,0.608432,0.928299,0.712295,0.679037
0.494965,0.525342,0.233315,0.990636,0.667651,0.366589,0.886826,0.702921,0.975260,0.793342,0.763764
0.826848,0.295117,0.386164,0.799773,0.983045,0.049998,0.262734,0.927420,0.739118,0.707234,0.401000
0.070904,0.492721,0.778798,0.800476,0.216465,0.533079,0.673065,0.528878,0.354788,0.003596,0.160671
0.360805,0.575186,0.040162,0.297299,0.016217,0.290215,0.138186,0.751574,0.848185,0.427219,0.439187
0.689802,0.906074,0.708077,0.202601,0.905608,0.657907,0.145039,0.082474,0.436547,0.859274,0.696510
0.270504,0.621051,0.069392,0.858480,0.482144,0.235808,0.527799,0.929213,0.452349,0.328810,0.914777
0.725699,0.318413,0.140905,0.257212,0.570795,0.284453,0.325186,0.634076,0.130444,0.098784,0.987582
0.549084,0.408271,0.540992,0.631732,0.069586,0.950024,0.453479,0.787604,0.875696,0.270751,0.821336
0.682279,0.669553,0.114498,0.488136,0.149191,0.734980,0.601205,0.341110,0.814637,0.941028,0.615512
0.351858,0.692581,0.740797,0.387379,0.496867,0.228531,0.045657,0.878494,0.296213,0.342401,0.223968
0.517101,0.558243,0.961541,0.428252,0.478952,0.304609,0.978295,0.317063,0.173338,0.778449,0.169818
0.392254,0.407896,0.895235,0.274089,0.864989,0.440009,0.182078,0.838886,0.255174,0.407656,0.259945
0.101154,0.066683,0.316684,0.229897,0.769769,0.317338,0.174445,0.935161,0.991840,0.241083,0.360219
0.007150,0.879961,0.439904,0.560201,0.697402,0.029610,0.518135,0.105614,0.110431,0.493479,0.914115
0.681156,0.828657,0.286809,0.876742,0.444962,0.109937,0.633189,0.780550,0.046768,0.988902,0.932901
0.770758,0.347206,0.263356,0.601072,0.336646,0.798066,0.427138,0.031767,0.866957,0.975290,0.812702
0.456069,0.363193,0.850875,0.191563,0.240056,0.140209,0.953195,0.558673,0.871138,0.606456,0.701157
0.383194,0.489475,0.706076,0.823847,0.216590,0.450117,0.103812,0.123713,0.400198,0.895941,0.459128
0.048075,0.891667,0.121930,0.672978,0.101619,0.953632,0.275016,0.923544,0.453921,0.027782,0.020986
0.469818,0.880118,0.089529,0.099988,0.319851,0.696343,0.890260,0.890824,0.738183,0.695574,0.565488
0.589028,0.069498,0.076061,0.269985,0.386768,0.944325,0.952357,0.978016,0.072603,0.799690,0.439611
0.645631,0.460289,0.822474,0.611081,0.447280,0.825100,0.445658,0.068219,0.755639,0.472682,0.477258
0.902117,0.673503,0.434658,0.278080,0.898955,0.570204,0.303212,0.671171,0.794995,0.714998,0.225409
0.631631,0.588023,0.684520,0.874225,0.141784,0.619468,0.089646,0.629068,0.385580,0.503158,0.123809
0.454857,0.094133,0.606574,0.417782,0.982195,0.514593,0.926832,0.398713,0.346614,0.549220,0.387143
0.757673,0.767862,0.708075,0.424663,0.554176,0.854662,0.327667,0.263610,0.847566,0.283732,0.508795
0.834708,0.434541,0.104111,0.750768,0.428104,0.597195,0.832386,0.529274,0.556131,0.271963,0.808675
0.468779,0.302943,0.912728,0.305746,0.444050,0.634656,0.596321,0.958923,0.796829,0.951369,0.889882
0.919882,0.037309,0.394913,0.278733,0.084995,0.950061,0.593375,0.117594,0.437438,0.999175,0.702306
0.495195,0.342650,0.853223,0.401300,0.255326,0.944661,0.264571,0.829968,0.877327,0.126815,0.612882
0.901495,0.899886,0.063050,0.974663,0.315749,0.622570,0.638208,0.867439,0.246787,0.788346,0.832526
0.657724,0.558084,0.629355,0.357484,0.623690,0.618951,0.851675,0.038644,0.537325,0.812935,0.688912
0.300114,0.839716,0.437131,0.936972,0.726126,0.392787,0.977292,0.281018,0.115776,0.478959,0.049546
0.517676,0.707656,0.014171,0.791793,0.772955,0.709611,0.854971,0.174661,0.839424,0.835553,0.819394
0.667268,0.868612,0.936621,0.332982,0.912281,0.340910,0.209561,0.284297,0.391561,0.892757,0.913334
0.586981,0.091786,0.839976,0.783271,0.941162,0.029540,0.019654,0.900524,0.390094,0.234078,0.739265
0.703448,0.638089,0.799226,0.492126,0.780656,0.768036,0.663025,0.410274,0.389016,0.317762,0.713063
0.481969,0.650223,0.650919,0.653989,0.911400,0.894431,0.196448,0.020988,0.534382,0.504669,0.752909
0.425423,0.945553,0.716357,0.881813,0.482387,0.985715,0.142699,0.494718,0.639947,0.348643,0.551381
0.814874,0.615680,0.752420,0.393632,0.606741,0.311139,0.214208,0.377637,0.831493,0.623044,0.113207
0.393462,0.708683,0.923454,0.986837,0.225771,0.009386,0.841106,0.329208,0.949210,0.164459,0.189583
0.088655,0.406597,0.618470,0.542538,0.079577,0.888839,0.358645,0.539468,0.138170,0.441468,0.393152
0.477522,0.916569,0.756701,0.318763,0.044985,0.651201,0.141808,0.852376,0.837704,0.984773,0.654955
0.991767,0.978428,0.805577,0.588550,0.819762,0.866190,0.377236,0.582857,0.778637,0.773521,0.712484
0.547565,0.818646,0.182120,0.766493,0.124606,0.275766,0.420841,0.439522,0.275437,0.211085,0.514172
0.710026,0.068002,0.230827,0.908207,0.113024,0.177603,0.225847,0.993565,0.708923,0.388268,0.210095
0.598107,0.706350,0.563366,0.239184,0.890009,0.427888,0.031940,0.011222,0.300308,0.559200,0.230892
0.289634,0.757583,0.298223,0.135613,0.974616,0.874682,0.703663,0.026085,0.877420,0.669834,0.153453
0.579851,0.995296,0.402386,0.800083,0.228978,0.052862,0.659558,0.592123,0.602424,0.956950,0.211337
0.206761,0.625418,0.273411,0.323287,0.219170,0.303793,0.287176,0.629610,0.770374,0.397365,0.291518
0.015540,0.038015,0.816554,0.253645,0.120841,0.109589,0.062030,0.415851,0.042222,0.945865,0.822797
0.249525,0.375886,0.323126,0.196545,0.563463,0.358722,0.980363,0.433837,0.671569,0.828937,0.779489
0.307265,0.978185,0.473095,0.684252,0.976174,0.480873,0.958833,0.062667,0.750782,0.676274,0.054830
0.496343,0.111470,0.547105,0.960808,0.356730,0.774661,0.185736,0.585105,0.912140,0.589974,0.203351
0.672618,0.920725,0.372984,0.400995,0.691806,0.976095,0.414154,0.852137,0.798892,0.440988,0.531183
0.298824,0.706611,0.343597,0.003017,0.487252,0.418076,0.618425,0.407663,0.970088,0.095235,0.773051
0.057224,0.394785,0.891887,0.408185,0.135374,0.517221,0.984826,0.206612,0.533327,0.160210,0.915281
0.343014,0.836880,0.386718,0.408689,0.420318,0.908415,0.350409,0.256692,0.979095,0.114962,0.258936
0.436621,0.577099,0.143755,0.476932,0.990618,0.278413,0.851503,0.196196,0.227672,0.098394,0.165594
0.995255,0.307050,0.929428,0.067261,0.900747,0.267072,0.429147,0.269333,0.038526,0.318655,0.999493
0.551674,0.323561,0.687542,0.914509,0.211807,0.114940,0.879192,0.173214,0.115899,0.127088,0.680542
0.177203,0.840672,0.510370,0.978833,0.368579,0.158568,0.277200,0.633216,0.727511,0.711017,0.382678
0.898562,0.447646,0.928026,0.945754,0.562315,0.953339,0.556744,0.446272,0.129767,0.575714,0.221860
0.009569,0.646348,0.809524,0.924339,0.349587,0.815178,0.144473,0.371631,0.910688,0.592877,0.051838
0.767471,0.889146,0.806536,0.721315,0.902884,0.996957,0.862294,0.201667,0.875698,0.588018,0.146109
0.081286,0.113754,0.450394,0.559965,0.408036,0.008098,0.328319,0.627934,0.880801,0.830974,0.587628
0.113530,0.122136,0.080278,0.412113,0.702633,0.296669,0.550958,0.973960,0.859928,0.792371,0.844368
0.084714,0.682630,0.842341,0.372660,0.496049,0.048556,0.680673,0.248857,0.341892,0.286817,0.304271
0.479061,0.101407,0.484499,0.804506,0.541245,0.010552,0.661960,0.443831,0.811146,0.028028,0.373142
0.895025,0.822551,0.672990,0.398454,0.317816,0.746015,0.488310,0.400146,0.479280,0.142314,0.048815
0.171564,0.062020,0.236833,0.062444,0.577120,0.730347,0.932966,0.329288,0.698751,0.227387,0.716688
0.227913,0.104114,0.081056,0.961178,0.015116,0.068122,0.498060,0.263965,0.282290,0.776254,0.996335
0.303367,0.295718,0.605547,0.046548,0.950085,0.142656,0.302138,0.239620,0.445307,0.833185,0.230409
0.909455,0.256703,0.923210,0.209182,0.790056,0.949507,0.065528,0.107968,0.509433,0.565083,0.708818
0.136576,0.495978,0.013497,0.460624,0.518617,0.307250,0.931666,0.959477,0.122178,0.454207,0.030127
0.869156,0.206607,0.824092,0.336029,0.253163,0.520639,0.402200,0.509078,0.696582,0.632726,0.808498
0.338439,0.905480,0.970216,0.274659,0.284895,0.992991,0.100967,0.769416,0.659357,0.539639,0.212593
0.967529,0.363001,0.804866,0.277814,0.453545,0.808753,0.920213,0.042685,0.525999,0.159791,0.976892
0.773417,0.463812,0.781932,0.233913,0.686119,0.069569,0.169452,0.894232,0.708167,0.324184,0.112739
0.427814,0.241045,0.778473,0.186372,0.721701,0.089807,0.360242,0.711437,0.503442,0.816057,0.727266
0.960498,0.268315,0.570319,0.405367,0.667003,0.912205,0.737757,0.417507,0.541109,0.959148,0.138485
0.947378,0.802376,0.334039,0.576575,0.174392,0.890180,0.253326,0.068585,0.471272,0.386229,0.820312
0.562433,0.600874,0.882748,0.275810,0.444509,0.771977,0.797882,0.564685,0.522982,0.238718,0.052262
0.856938,0.319372,0.584931,0.365393,0.203584,0.380391,0.883604,0.626486,0.087350,0.314234,0.622157
0.406304,0.490963,0.567217,0.651595,0.303314,0.799411,0.104409,0.437600,0.842686,0.259659,0.885247
0.262420,0.510664,0.603901,0.522512,0.435184,0.078975,0.534890,0.211212,0.488675,0.562519,0.719363
0.505011,0.075386,0.785037,0.182492,0.818482,0.678548,0.917258,0.775271,0.978372,0.879909,0.654827
0.238831,0.959693,0.154844,0.802539,0.728350,0.012313,0.613825,0.312050,0.584239,0.738394,0.370692
0.379441,0.587355,0.447753,0.232867,0.222159,0.742403,0.051263,0.032362,0.576768,0.681913,0.031975
0.325251,0.575837,0.412116,0.687236,0.726567,0.355165,0.755136,0.506486,0.866487,0.255673,0.957120
0.790580,0.222269,0.859936,0.179688,0.346018,0.414826,0.482812,0.474566,0.718613,0.766642,0.727458
0.050223,0.970152,0.470785,0.532093,0.374644,0.035807,0.832204,0.640304,0.782762,0.953358,0.398444
0.915447,0.416605,0.172600,0.259817,0.299770,0.941004,0.667868,0.408568,0.337289,0.649264,0.830644
0.476711,0.951897,0.501317,0.318340,0.269205,0.497869,0.848259,0.353103,0.161126,0.556707,0.105138
0.890350,0.885318,0.113414,0.028752,0.675711,0.669193,0.361866,0.363137,0.091633,0.803985,0.941817
0.800487,0.270178,0.584097,0.464612,0.664957,0.762851,0.659855,0.741744,0.801698,0.406390,0.596293
0.055127,0.149000,0.878428,0.073437,0.614777,0.575176,0.247978,0.661745,0.529706,0.667804,0.960619
0.070358,0.521022,0.516765,0.914723,0.963415,0.875555,0.995624,0.990464,0.623808,0.461388,0.565786
0.413327,0.526025,0.932125,0.506243,0.848252,0.494004,0.134645,0.601496,0.474907,0.195638,0.537716
0.942170,0.546923,0.488049,0.886752,0.422778,0.267817,0.802902,0.973946,0.315265,0.496516,0.888392
0.671060,0.994820,0.224768,0.511962,0.260838,0.673146,0.533670,0.676517,0.906011,0.182150,0.828196
0.859923,0.424853,0.609495,0.760394,0.477569,0.422052,0.936664,0.504808,0.491349,0.777239,0.908469
0.291132,0.688463,0.799726,0.239858,0.248470,0.937426,0.649441,0.445905,0.079502,0.203545,0.320506
0.257225,0.518437,0.164225,0.505558,0.009415,0.813153,0.042239,0.206034,0.441512,0.897931,0.390756
0.974905,0.953640,0.185819,0.066908,0.486126,0.304007,0.755093,0.159219,0.033002,0.055011,0.267677
0.910437,0.791748,0.898203,0.135256,0.357474,0.410640,0.491945,0.755654,0.035537,0.211444,0.524595
0.832233,0.722401,0.685140,0.261844,0.257005,0.607919,0.987523,0.110300,0.459484,0.911878,0.558382
0.353838,0.197802,0.145638,0.765201,0.373332,0.650695,0.447764,0.519098,0.902651,0.051262,0.419482
0.659608,0.884843,0.724382,0.705722,0.253115,0.492695,0.785297,0.538003,0.574764,0.114053,0.874140
0.561733,0.037477,0.539755,0.999641,0.585488,0.412798,0.122680,0.181186,0.926252,0.241825,0.222971
0.515937,0.325449,0.822355,0.545396,0.207778,0.110027,0.896416,0.241699,0.284582,0.531149,0.296274
0.276698,0.543520,0.877391,0.205735,0.647730,0.811196,0.733796,0.497845,0.944276,0.774182,0.696873
0.535598,0.870431,0.048293,0.075576,0.331606,0.017603,0.551594,0.937441,0.602506,0.761834,0.690739
